Address
"-19.898464668171645, -43.99443356619363"
"-19.910288349100945, -43.96341201716817"
"-19.91737651733899, -43.97634892835047"
"-19.96781683416289, -43.926399829970386"
"-19.9014895417372, -43.95468889237177"
"-19.937748610382982, -43.96894338911323"
"-19.937374394720397, -43.8989666453683"
"-19.885702670256762, -43.98863980438618"
"-19.90117615362293, -43.94037662473337"
"-19.87539258279963, -43.933739636903134"
"-19.90045510660879, -43.98599101252971"
"-19.927860377386995, -43.955181550460644"
"-19.890848323708354, -43.97678639452148"
"-19.87708994573286, -43.92248502259217"
"-19.89062363552984, -43.90949483901167"
"-19.949004396720255, -43.99070091617229"
"-19.880904536479797, -43.984337941935856"
"-19.91401683273954, -43.91948538783843"
"-19.908089205437, -43.98091147739577"
"-19.950066452071656, -43.94230482970056"
"-19.8749516846485, -43.95400043184216"
"-19.950530003886815, -43.989897892573616"
"-19.963189424843247, -43.96609465294896"
"-19.929221253562552, -43.95097812230349"
"-19.90151517690892, -43.9480976305847"
"-19.911449601084282, -43.960966709488254"
"-19.929558157823045, -43.94051526086502"
"-19.966992920993178, -43.99228474101988"
"-19.95902725264187, -43.91600506771306"
"-19.900376876376875, -43.965399755337906"
"-19.93383513195213, -43.98996310816287"
"-19.944897134800673, -43.9081858776823"
"-19.951154888235482, -43.909437399635316"
"-19.929501889914047, -43.933397911291"
"-19.89148859398138, -43.93789776011991"
"-19.912406554030138, -43.965457637809685"
"-19.881875964345625, -43.97076032100023"
"-19.88777793728628, -43.98434331963288"
"-19.950970450500794, -43.97868664927912"
"-19.89119339240655, -43.957511011966844"
"-19.945918780558024, -43.96734843590242"
"-19.939853418022384, -43.99086798008023"
"-19.877232811506694, -43.955394486426265"
"-19.91831371554784, -43.9923202065921"
"-19.938110061806107, -43.93724445698025"
"-19.929758365493957, -43.92068835019794"
"-19.875309069161204, -43.95137269164834"
"-19.94418541901701, -43.91235971303818"
"-19.94486328559245, -43.935010114564186"
"-19.915169490980624, -43.91742689472104"
"-19.93620513836578, -43.94308129585798"
"-19.916955402671565, -43.89525367023814"
"-19.87601254056256, -43.94828507576087"
"-19.908332862402354, -43.926118783919755"
"-19.89654647912543, -43.95232587488066"
"-19.933897122643227, -43.96887721918345"
"-19.97110641770236, -43.984027028926086"
"-19.92558962122884, -43.92239171556266"
"-19.943574752053777, -43.92006604367928"
"-19.883187566377202, -43.92697394749831"
"-19.936037344651805, -43.96987671990696"
"-19.87587477052284, -43.929180693192706"
"-19.959328814982776, -43.90434326973751"
"-19.963790303893752, -43.90830506608158"
"-19.926158102156318, -43.9740308406247"
"-19.947679231848532, -43.925828762629756"
"-19.9247583094935, -43.899627070340486"
"-19.950906736045855, -43.95989949670042"
"-19.875592323343945, -43.92004140818337"
"-19.874056031515977, -43.9651700590609"
"-19.914281876006843, -43.91661550331717"
"-19.91528905061845, -43.905246538822276"
"-19.904575321239694, -43.99196998778258"
"-19.953644253307825, -43.95964263166076"
"-19.895904079874736, -43.92668438318579"
"-19.929850367611003, -43.95219917465699"
"-19.889110941433927, -43.925625478820734"
"-19.958975299522393, -43.90991540362939"
"-19.896625143869958, -43.96109108723614"
"-19.967494005209005, -43.899457424808595"
"-19.93594867536258, -43.96264873375129"
"-19.94930745718357, -43.97199484837461"
"-19.894303907973757, -43.91335923509498"
"-19.959010642174086, -43.93386707239922"
"-19.961045235920793, -43.96232485998993"
"-19.953242820673985, -43.93207296898099"
"-19.89076271922531, -43.98233116751536"
"-19.926746176997074, -43.97943012166562"
"-19.96502728415008, -43.92719014306988"
"-19.960425238679157, -43.9366353657554"
"-19.87713390874685, -43.9273021249232"
"-19.896961589373454, -43.896226266841225"
"-19.9405038496117, -43.929618522297304"
"-19.94212841835793, -43.977659234249664"
"-19.908969038878944, -43.975797645616304"
"-19.967905799218713, -43.953104155854426"
"-19.964047793463553, -43.98060057123465"
"-19.90178180056624, -43.988405363638414"
"-19.951430852119653, -43.94290239645087"
"-19.91391074791528, -43.92461231904831"
"-19.954480704368425, -43.96205720541292"
"-19.889696780990143, -43.9263777576118"
"-19.94445897220964, -43.91932018954287"
"-19.93721651479247, -43.96551986084027"
"-19.888429572118376, -43.9013605394363"
"-19.959974181999016, -43.96210215079358"
"-19.88998120819851, -43.953289852497356"
"-19.876031049486265, -43.90403436965386"
"-19.89695852467458, -43.960281713155126"
"-19.87966525858602, -43.95789299709537"
"-19.885837334938916, -43.917387656035416"
"-19.92702158008852, -43.99296779946864"
"-19.903513187891605, -43.91947312137514"
"-19.875099577068283, -43.927106043248806"
"-19.94880455478671, -43.96580778002237"
"-19.902197101263084, -43.980120104391744"
"-19.905512505321926, -43.9050355985545"
"-19.87616224548239, -43.906763937760445"
"-19.907476467893687, -43.965059410996055"
"-19.937608658375705, -43.89668242620832"
"-19.901204710185894, -43.97178575823989"
"-19.9235058450655, -43.97217282968631"
"-19.882294379172915, -43.93024251463745"
"-19.901634051158588, -43.91029990979772"
"-19.889793040775327, -43.93829606369447"
"-19.927226834780928, -43.98306267885401"
"-19.94871870016349, -43.96479721242863"
"-19.937956635389472, -43.90890290561887"
"-19.876766006068735, -43.9149355821164"
"-19.904182878398128, -43.96698705792215"
"-19.88714149864484, -43.98465267718475"
"-19.930105465129373, -43.95853874309089"
"-19.907143840698446, -43.904223218186026"
"-19.891099952258564, -43.92516736399203"
"-19.87314841242136, -43.92895269326048"
"-19.935733424661002, -43.95507179852413"
"-19.93327895264131, -43.98394062804071"
"-19.89621361406863, -43.97873417132512"
"-19.960742617030196, -43.92294279343095"
"-19.953609344885802, -43.97810683858125"
"-19.93996416668072, -43.903338989090756"
"-19.88310629972549, -43.91908305231628"
"-19.935740364156096, -43.989081126986854"
"-19.904850563658115, -43.965356910277286"
"-19.967647986827462, -43.91228921080599"
"-19.909926586693036, -43.98341225209778"
"-19.966323417609754, -43.90441789112459"
"-19.960459154225944, -43.9884059725963"
"-19.961823523295898, -43.99483574668323"
"-19.940024494907806, -43.972064838483654"
"-19.956216819729065, -43.97983932142028"
"-19.90354759703292, -43.96679332035247"
"-19.908077401395357, -43.99477302481092"
"-19.972563481317128, -43.90424235092978"
"-19.958107269461735, -43.973533655365934"
"-19.91178182753002, -43.99043169451889"
"-19.955707122371, -43.97573519111632"
"-19.895005852814982, -43.988694275233556"
"-19.887478721070867, -43.93375466567349"
"-19.97156800188852, -43.93708254457528"
"-19.927657635500964, -43.948826039138936"
"-19.889123418664948, -43.96912769079745"
"-19.96509290907882, -43.92677303063401"
"-19.935119650810382, -43.92069188131808"
"-19.92173566311624, -43.92266249927869"
"-19.965583967247095, -43.925003475900084"
"-19.901437048737332, -43.95215829300717"
"-19.91296097654091, -43.947789972171904"
"-19.91225388489317, -43.984092276860935"
"-19.944452367028028, -43.96098398375116"
"-19.94386684225981, -43.934396690086686"
"-19.94225340114122, -43.985970823113334"
"-19.923691887856837, -43.956555538852506"
"-19.921771372224562, -43.94497604830935"
"-19.931557143752727, -43.96258070430127"
"-19.884456364092983, -43.979189505974034"
"-19.91378864932886, -43.90713313733617"
"-19.8854703488901, -43.91125780042404"
"-19.93398114617647, -43.934714048404516"
"-19.914882098009173, -43.907624269148215"
"-19.8987283698051, -43.97805172719714"
"-19.947847027665386, -43.89514499160428"
"-19.944101285462768, -43.960399323868415"
"-19.904513872611727, -43.975079020502754"
"-19.934368743083443, -43.97050315248749"
"-19.949858004164547, -43.930528182670955"
"-19.929465698973573, -43.95070344088589"
"-19.934311817137843, -43.9224019470864"
"-19.892550234340984, -43.9833845056857"
"-19.8823114552858, -43.96125931075458"
"-19.88626634934131, -43.95451131244301"
"-19.945473108761348, -43.954436253788174"
"-19.901655186301657, -43.96370247912846"
"-19.966229214450014, -43.99310532842079"
"-19.938245117298795, -43.963208284694836"
"-19.944314425798733, -43.951146293990625"
"-19.910207114895872, -43.98901546321401"
"-19.929758917552025, -43.95755661774868"
"-19.93219008321506, -43.98999145239364"
"-19.969575515266257, -43.94337179266001"
"-19.898673853551198, -43.89795368671115"
"-19.96596397047565, -43.949363153304624"
"-19.97119170437202, -43.981607923069"
"-19.880995721857346, -43.9718369633653"
"-19.968675727496564, -43.94884521313083"
"-19.90976357621157, -43.90215172577234"
"-19.92146881530336, -43.97387837202557"
"-19.89757083296701, -43.91505340358871"
"-19.923400172581182, -43.9706167985053"
"-19.93911997976172, -43.91435130879777"
"-19.874830065474878, -43.99487375924696"
"-19.95380188958137, -43.944091421210395"
"-19.87775647593855, -43.91166678980823"
"-19.93536740742024, -43.936033606542836"
"-19.968495844284043, -43.96799343296356"
"-19.87895943650238, -43.98579050402902"
"-19.90535333144242, -43.92908372731522"
"-19.928263531846895, -43.903332874263306"
"-19.95393590462805, -43.94555327268343"
"-19.959678741426288, -43.95734213879217"
"-19.939745182543128, -43.99385624552384"
"-19.955140657958502, -43.898794894264405"
"-19.961866486530703, -43.92869255530083"
"-19.935823286947134, -43.90167716218674"
"-19.969015872678753, -43.90413292600401"
"-19.926474123045523, -43.97331209933854"
"-19.933422872790423, -43.95513415418631"
"-19.944679931480746, -43.9727604400493"
"-19.964748311545318, -43.938564591974924"
"-19.969989348344363, -43.90799564193971"
"-19.89628928178605, -43.963702551559145"
"-19.92941516252639, -43.90442962453575"
"-19.93605101983406, -43.92430019656629"
"-19.897749230849833, -43.96172600098988"
"-19.96620392334241, -43.96979755094605"
"-19.908659784017086, -43.92405923323511"
"-19.956051134432514, -43.98146761030147"
"-19.938305059550697, -43.93622386167485"
"-19.97139589222128, -43.95233365062855"
"-19.883751552767556, -43.94243763538079"
"-19.91333885480005, -43.95046125785096"
"-19.87724567953254, -43.920985485892814"
"-19.90556803278701, -43.95095801584552"
"-19.947959791297055, -43.98068183004177"
"-19.87428160038206, -43.94833647349322"
"-19.96544203953658, -43.94560532857151"
"-19.935251183180004, -43.97830412761013"
"-19.96607246141093, -43.92358177936459"
"-19.938955265556096, -43.948420885148835"
"-19.92464782003584, -43.99370014414142"
"-19.898742051466417, -43.956015850666624"
"-19.908103393697868, -43.92685971032099"
"-19.873655561856697, -43.926736933835436"
"-19.87533392288632, -43.92725398069295"
"-19.95737250977014, -43.95579374111426"
"-19.954414430210758, -43.98334288980271"
"-19.887279144002786, -43.91289988391709"
"-19.962068060043595, -43.905101759234206"
"-19.891526008416903, -43.90285733489403"
"-19.928645108061538, -43.98443846838241"
"-19.91203911617028, -43.949078067267614"
"-19.899479538620813, -43.98593326424389"
"-19.878619919071987, -43.92938692913673"
"-19.95963429998828, -43.93283132545792"
"-19.879825512284942, -43.98085446763987"
"-19.95262440271465, -43.91523807486941"
"-19.884161311475637, -43.9950766948546"
"-19.882227025200102, -43.91876969314152"
"-19.906317561712857, -43.89669127769357"
"-19.88175958977009, -43.937686177853784"
"-19.883823522818293, -43.957552034684305"
"-19.884037323112025, -43.917393111016814"
"-19.926560927696947, -43.91390828074304"
"-19.896558104673012, -43.95396466731983"
"-19.96658176322951, -43.98884295506894"
"-19.964817815580965, -43.942567752226324"
"-19.971118280658544, -43.94770964964691"
"-19.943484018402764, -43.92991369551349"
"-19.938731795617464, -43.98574358308431"
"-19.953413273974853, -43.942606136874296"
"-19.88829117294302, -43.98459815662897"
"-19.91590495272374, -43.94498314937194"
"-19.954408132175054, -43.96892948772971"
"-19.961633666150455, -43.93894352577369"
"-19.912052816956134, -43.96524393464275"
"-19.894302221547385, -43.972283245501536"
"-19.96739950532657, -43.98936775350955"
"-19.89634123954444, -43.90946598082704"
"-19.933906189064324, -43.902914752848986"
"-19.913045399327647, -43.985052293331876"
"-19.918884565090757, -43.90942830818964"
"-19.891933760137075, -43.99434356139834"
"-19.926975175704165, -43.90458398312853"
"-19.884166674193132, -43.929159047056785"
"-19.883460847842528, -43.94694413097559"
"-19.889039073773176, -43.92863677604471"
"-19.95029396613794, -43.939556192618035"
"-19.96666088967276, -43.966575640819464"
"-19.954156933744017, -43.9395826707034"
"-19.954896057615592, -43.99262422317759"
"-19.905937816362158, -43.98791234848363"
"-19.90399303855974, -43.978758816324664"
"-19.961072272894008, -43.93876029350099"
"-19.971752302751018, -43.96953859526311"
"-19.918593438992, -43.99228702261233"
"-19.933042855386965, -43.907831317213095"
"-19.950354384304532, -43.93016296419672"
"-19.952303580316247, -43.93219705469694"
"-19.93874023314283, -43.954025655918805"
"-19.92116622544486, -43.899600159277476"
"-19.95437220662115, -43.95126295842618"
"-19.902649330358674, -43.970923298532824"
"-19.905393487841334, -43.963286353619544"
"-19.87673252019169, -43.96856693221254"
"-19.972338779461733, -43.97687731078527"
"-19.916980837115332, -43.99376410651462"
"-19.931362855026958, -43.9149769197461"
"-19.96015796063313, -43.951202852293754"
"-19.94545021920507, -43.91907887255336"
"-19.879692543198548, -43.95434712258721"
"-19.875204789680495, -43.93822194108713"
"-19.944355166987233, -43.99220834965119"
"-19.915913692297902, -43.896396993448086"
"-19.897961130068413, -43.91840310654891"
"-19.916233807089345, -43.9903331154115"
"-19.956151569796095, -43.98741240462733"
"-19.94844171815987, -43.96793631704654"
"-19.912325766076687, -43.96442550039924"
"-19.937106537250077, -43.96511467455664"
"-19.952673802974385, -43.9690769975967"
"-19.89076762722746, -43.99372263546959"
"-19.94909755213107, -43.994002175427354"
"-19.873302759933914, -43.994949214339385"
"-19.916882183130078, -43.90653810050094"
"-19.88720113459236, -43.95525053514347"
"-19.881121433460606, -43.972723074943154"
"-19.96581834331555, -43.991695690794735"
"-19.92360708757421, -43.951036186012246"
"-19.8847870002558, -43.9182231759275"
"-19.96224346110406, -43.955365199119704"
"-19.919987923400857, -43.93542705788209"
"-19.965571039027033, -43.952323909601255"
"-19.913520993013986, -43.90088238814467"
"-19.91752749665908, -43.97467996799159"
"-19.902780474064002, -43.96237165220858"
"-19.87891512254575, -43.906339273832415"
"-19.915603956369257, -43.932806192182696"
"-19.923811190782292, -43.98097230544436"
"-19.939578399049182, -43.94894745787946"
"-19.912313413700524, -43.89968601891681"
"-19.906506963853737, -43.9488207190914"
"-19.928045473069087, -43.96516534859344"
"-19.9457686984425, -43.9793748985078"
"-19.959775390853675, -43.935196684389034"
"-19.966442135581858, -43.96219662000599"
"-19.920872016739256, -43.96778999985804"
"-19.89879076972002, -43.994891713730766"
"-19.88968582548921, -43.967483164120296"
"-19.915881586654642, -43.89672081587525"
"-19.887095107625584, -43.94312470459938"
"-19.875099035305574, -43.943275747383375"
"-19.935501923049767, -43.965045586573744"
"-19.94138471725236, -43.89666793320228"
"-19.948187313134326, -43.96374003461044"
"-19.92773624102182, -43.90065461626098"
"-19.887284048047732, -43.9128752834548"
"-19.933827728162516, -43.95244513525147"
"-19.920115288369146, -43.90144097373712"
"-19.908400437605803, -43.98809188927215"
"-19.940529182182072, -43.92091719035225"
"-19.90788132531569, -43.92825354265074"
"-19.88551491312948, -43.98752809705044"
"-19.910619257733934, -43.90980260490216"
"-19.950727948161443, -43.90827086455773"
"-19.939384132838896, -43.91327575413735"
"-19.921710421712394, -43.918102309830225"
"-19.939601258664787, -43.95950199814495"
"-19.953340071223217, -43.96258311711418"
"-19.970924825120317, -43.992495803478214"
"-19.912135145122424, -43.90094986725624"
"-19.948520092111192, -43.923930630021964"
"-19.892907531319732, -43.995003020517416"
"-19.958481906356297, -43.90146972044165"
"-19.879431553494516, -43.9942959601336"
"-19.919308424664305, -43.94355429529817"
"-19.948616667371923, -43.95588600347235"
"-19.91902014210388, -43.96627643398842"
"-19.933321713376188, -43.97854471047244"
"-19.887612404739016, -43.93670558945732"
"-19.919446358086795, -43.992196101888084"
"-19.885901480701232, -43.907751856168005"
"-19.918451716995563, -43.99406488617448"
"-19.95144801960879, -43.959174444117345"
"-19.934289209911736, -43.95120432057062"
"-19.878196396919606, -43.92614905674383"
"-19.937061629656192, -43.91431197478825"
"-19.9580864230994, -43.91149082722935"
"-19.889479953600908, -43.90242270859294"
"-19.922032447217962, -43.956358991419094"
"-19.94567440745791, -43.94389012577258"
"-19.963577401336877, -43.98762068531224"
"-19.965351554966134, -43.93912536736652"
"-19.880530272784597, -43.94285347223637"
"-19.957959094190294, -43.92983880073651"
"-19.88679542264501, -43.98092523032859"
"-19.952635610027308, -43.896400496805256"
"-19.937843010205274, -43.91051702875341"
"-19.926681668364193, -43.98963576285602"
"-19.91707487304145, -43.929916296798794"
"-19.91802713382224, -43.92722133893205"
"-19.963246113664656, -43.960020924060245"
"-19.896400570633528, -43.973996093240366"
"-19.910681915550953, -43.93902404450998"
"-19.872946570130683, -43.99111376587015"
"-19.91401732491829, -43.94016864951316"
"-19.93955577875029, -43.921241398172754"
"-19.914960783293505, -43.92037675758065"
"-19.879050592852533, -43.95119799860334"
"-19.891365116963946, -43.9549548240049"
"-19.881628824395353, -43.993534294940005"
"-19.885149561160592, -43.97377174704617"
"-19.91878770337644, -43.98973071311829"
"-19.876502030931732, -43.98178296582699"
"-19.95431283476038, -43.98305307439512"
"-19.876550573819028, -43.91931783598157"
"-19.882532215985595, -43.97723230303174"
"-19.906837663373214, -43.95614084103832"
"-19.970002536752546, -43.94141238615303"
"-19.967608102764967, -43.936762215716996"
"-19.897021316424606, -43.952714792280354"
"-19.886660789756448, -43.920318584631666"
"-19.94674546325581, -43.954941316540925"
"-19.96200485887074, -43.913957946529614"
"-19.93687331009673, -43.96740774202043"
"-19.902651214457766, -43.95969885578079"
"-19.90372074189006, -43.983654480272186"
"-19.954952253701318, -43.905177994059066"
"-19.9432794789957, -43.94360194528381"
"-19.938942532570483, -43.90641121079581"
"-19.879428994556275, -43.936832883693356"
"-19.96703445718575, -43.97665568220519"
"-19.910902205062616, -43.95945699661584"
"-19.94843980379442, -43.9262883842234"
"-19.93510726784703, -43.95302852122749"
"-19.91076035734907, -43.897475857687056"
"-19.949341789316886, -43.96386386181734"
"-19.94369682519667, -43.968670790865836"
"-19.93817764299625, -43.98783285686953"
"-19.880470574700315, -43.925724208798094"
"-19.914557758106145, -43.97362168893964"
"-19.88804171703988, -43.91090450673974"
"-19.95588335348965, -43.95882342174714"
"-19.88388512050519, -43.90102412489058"
"-19.910095470998474, -43.90699586451194"
"-19.925232844207812, -43.89745499941808"
"-19.955261930086778, -43.92562877497963"
"-19.923340291454267, -43.93517048572164"
"-19.90816699929677, -43.98940931125171"
"-19.90798745409459, -43.933473727923534"
"-19.935193572344662, -43.919956766268406"
"-19.875522956609597, -43.955038772515785"
"-19.888820281874445, -43.91739051849958"
"-19.897655011648435, -43.97797695459067"
"-19.94651636400981, -43.98872522619361"
"-19.954664506316103, -43.901236042310394"
"-19.92123089695875, -43.904526701939844"
"-19.933920430157855, -43.982426836431955"
"-19.919833206123208, -43.90418287870903"
"-19.951127573167966, -43.923688539322676"
"-19.970905927017597, -43.91572468518742"
"-19.95467650897306, -43.9183499588697"
"-19.886454337770594, -43.970127174887274"
"-19.9116455927351, -43.94942708229972"
"-19.885836212359823, -43.901137971006335"
"-19.924091600491888, -43.92554204168817"
"-19.920419707595986, -43.930068208182206"
"-19.92224760244246, -43.96329712385279"
"-19.955635936317975, -43.90524640349994"
"-19.908239177338043, -43.96005012217514"
"-19.906180890886706, -43.917035555932536"
"-19.885504243530498, -43.95726001020717"
"-19.917442238220538, -43.91820037695836"
"-19.898732605164618, -43.912186708236675"
"-19.873162671348535, -43.96447812649936"
"-19.948348328520765, -43.95255281291685"
"-19.947595874945588, -43.93388325893422"
"-19.897090430915778, -43.925520774265124"
"-19.956288708182797, -43.994271463867896"
"-19.8987583272373, -43.940984959283156"
"-19.96931093782989, -43.945751194727784"
"-19.953146752618462, -43.898264892655945"
"-19.919442652867822, -43.97710764923434"
"-19.970839220774266, -43.98436042972142"
"-19.932656246429126, -43.95423339539504"
"-19.87744385053819, -43.96952054669274"
"-19.884690582321284, -43.91420133325494"
"-19.895562527140548, -43.96249953576438"
"-19.89745416911209, -43.962661736569835"
"-19.917216092817544, -43.911992956215244"
"-19.875516659712723, -43.97715980940173"
"-19.91833571302302, -43.98612051845682"
"-19.91038670895462, -43.978492842090326"
"-19.894324834416043, -43.98616839958612"
"-19.87688771265788, -43.91896228635501"
"-19.941735910948662, -43.967297211078844"
"-19.9615607966073, -43.93345549089801"
"-19.87415133654287, -43.912914086209625"
"-19.910593052204913, -43.95234827816566"
"-19.965700320719392, -43.992273832917405"
"-19.9677540305914, -43.95243282792065"
"-19.939563411247583, -43.98970314481658"
"-19.93657054336079, -43.90791714475949"
"-19.927488530573694, -43.98063624395647"
"-19.894578146587666, -43.97477894714687"
"-19.880344556923024, -43.98521131551831"
"-19.965063341980326, -43.978389784846"
"-19.873584505963155, -43.97718197068473"
"-19.954641350083314, -43.97264970392058"
"-19.883925638695466, -43.989805833373175"
"-19.966520285262614, -43.957968512695885"
"-19.96224532286218, -43.90085464891387"
"-19.965388893108695, -43.90008568084706"
"-19.88470824316656, -43.91029602417354"
"-19.901596488972295, -43.98358300047554"
"-19.93300312015271, -43.93667926016543"
"-19.943632224833923, -43.95689757004719"
"-19.918279560877245, -43.97804660437132"
"-19.897680538811382, -43.97882831131455"
"-19.96167904630925, -43.92716955093441"
"-19.942390975388786, -43.94281998797181"
"-19.900278694867374, -43.93975846495029"
"-19.92694810828515, -43.993118389553864"
"-19.901637840851013, -43.9559435435913"
"-19.886070641409304, -43.900624828217516"
"-19.88613186949344, -43.933876081348245"
"-19.92427576861329, -43.98888697122078"
"-19.95505772509708, -43.98387724238893"
"-19.943530636213957, -43.90253443452378"
"-19.95977912374069, -43.90485128134036"
"-19.92075048006115, -43.92123208772957"
"-19.905886080507262, -43.89901361135138"
"-19.88519850185444, -43.9565659387105"
"-19.960662260248185, -43.953794584059835"
"-19.880828706188336, -43.909844854005"
"-19.913791064841405, -43.9711494048366"
"-19.941925324095283, -43.89951986637695"
"-19.900954165795287, -43.991141333433696"
"-19.966390926650085, -43.97266040821168"
"-19.9367291285358, -43.93486304528443"
"-19.94466224934975, -43.922631400209866"
"-19.944440244994087, -43.94424794237884"
"-19.884181114646275, -43.90243242680074"
"-19.93227535556352, -43.939214650491095"
"-19.93726048535797, -43.95430793500004"
"-19.968513857501193, -43.92176559709588"
"-19.924368805268415, -43.96045987187891"
"-19.971524198366474, -43.988923698468085"
"-19.92560196066573, -43.963370714256"
"-19.897335860610916, -43.92163550883317"
"-19.903692234286453, -43.98000004832333"
"-19.955730248597696, -43.967078601986515"
"-19.875919598670333, -43.903725661022044"
"-19.880935157231903, -43.918553514513576"
"-19.885886388521406, -43.98589353153637"
"-19.944409471370097, -43.93906337092399"
"-19.896122767960136, -43.906553438250164"
"-19.875986915725523, -43.92279698975084"
"-19.96277682509631, -43.927861063470566"
"-19.948182678712527, -43.96526579657254"
"-19.93468540913887, -43.97123541133397"
"-19.904097328592872, -43.96402386794713"
"-19.937025095103234, -43.94619591685685"
"-19.904153077890975, -43.96915270666162"
"-19.883045661935324, -43.94291121736998"
"-19.972011481655073, -43.983818022533356"
"-19.8860131067287, -43.92249191234513"
"-19.97163026280114, -43.96688367065823"
"-19.91072531822428, -43.943966985544265"
"-19.88674740944544, -43.92512351741976"
"-19.91748436636813, -43.94726193052895"
"-19.943369008577715, -43.91393265514253"
"-19.901381685920743, -43.93562048488622"
"-19.948216269999605, -43.954714835944586"
"-19.916968374689663, -43.92439444328528"
"-19.876549689436256, -43.94056399519266"
"-19.957486322296077, -43.96771317056697"
"-19.917372176374148, -43.91474117071525"
"-19.90033216171779, -43.96321671963764"
"-19.931008643723178, -43.97219855612213"
"-19.89935371859941, -43.97771091841363"
"-19.918635805852283, -43.93682320117756"
"-19.920673402169424, -43.97784152303241"
"-19.962155594318077, -43.900002601478874"
"-19.91371967297006, -43.9007382194226"
"-19.908184844570147, -43.988923794969054"
"-19.958039517309974, -43.963059704320315"
"-19.90957082335538, -43.921291107827315"
"-19.9570625349296, -43.96961486236167"
"-19.91571626461929, -43.91897422664004"
"-19.888636963972107, -43.98262908925216"
"-19.96989486398086, -43.98909628723097"
"-19.95010100395322, -43.92898265306003"
"-19.957306901097176, -43.916085576725315"
"-19.965881632184956, -43.9670758452454"
"-19.904023812383468, -43.96416186794436"
"-19.92710400306961, -43.991197503488074"
"-19.950357174622358, -43.91858536927877"
"-19.88550316067658, -43.97217043639678"
"-19.89126204545196, -43.96769930850449"
"-19.891537385109398, -43.94195961858377"
"-19.957087535626613, -43.91201555987816"
"-19.921099873429345, -43.95772032576209"
"-19.912066625680136, -43.92232592893366"
"-19.907332723153406, -43.99409008996494"
"-19.93861631148848, -43.95286164824404"
"-19.937307026709995, -43.950051000944924"
"-19.96074667212256, -43.933829116955586"
"-19.9464467104602, -43.94591924851955"
"-19.958097746312053, -43.92610928704573"
"-19.92798312988826, -43.93963822166987"
"-19.919911673871727, -43.96682775676586"
"-19.903829356838738, -43.92780949564256"
"-19.933371300856713, -43.95158444942711"
"-19.93505152209558, -43.96273967685386"
"-19.90074591123116, -43.94451381382378"
"-19.887716473497612, -43.94310935954168"
"-19.933298791963114, -43.92077957435519"
"-19.8874389779481, -43.90365481520598"
"-19.885912200478987, -43.98374249023649"
"-19.95629423201914, -43.90704630521963"
"-19.927938622446796, -43.9926410011643"
"-19.940755703695388, -43.97284800590193"
"-19.912457914857438, -43.99035011439428"
"-19.898204394587392, -43.94617785859106"
"-19.887460950333676, -43.98901753661694"
"-19.957454788435783, -43.934300367786705"
"-19.959100044840206, -43.91386175457976"
"-19.903619392409652, -43.98579840547298"
"-19.922280793149454, -43.93999037438995"
"-19.888822922167872, -43.93351937338164"
"-19.916017730735515, -43.90745239875923"
"-19.889303501246026, -43.99160840729363"
"-19.95969803934206, -43.99342543680556"
"-19.880147119802754, -43.91529716247434"
"-19.96901543422784, -43.97331861448567"
"-19.92453432125392, -43.94006981696384"
"-19.924344018655965, -43.99333909695735"
"-19.939462996775767, -43.94597456854592"
"-19.907920180240055, -43.93469770997706"
"-19.90871282916925, -43.98942991668282"
"-19.904191455930416, -43.90537300289039"
"-19.945977881739193, -43.98165924056225"
"-19.935064391987062, -43.93608253670859"
"-19.954068660527305, -43.92886015436093"
"-19.903924417675054, -43.98177415734785"
"-19.92801664455689, -43.92768065410776"
"-19.937577744937137, -43.913631562371464"
"-19.93421976961726, -43.98053021914129"
"-19.938664867401247, -43.95236842352503"
"-19.93673843936355, -43.938193643719764"
"-19.873213835586448, -43.989114202982876"
"-19.946312594459968, -43.945090443342735"
"-19.90770003923002, -43.95232860255914"
"-19.964531635608488, -43.969462920369295"
"-19.906810885685452, -43.90911831736874"
"-19.96683504554535, -43.98506572146114"
"-19.88518361773459, -43.994560946295366"
"-19.94820589164827, -43.93972937343007"
"-19.964800057358037, -43.93449900968591"
"-19.890220221794557, -43.9810544299377"
"-19.948474729740756, -43.910161219553586"
"-19.889552299386175, -43.92362147843189"
"-19.874192321442834, -43.94959423301212"
"-19.943947028683688, -43.96393894741317"
"-19.94127434644804, -43.92309619040544"
"-19.901506659343095, -43.93119699804333"
"-19.933514821789597, -43.927030583219675"
"-19.87420531656658, -43.98725937613913"
"-19.9169060690721, -43.94655140428598"
"-19.97268809723618, -43.93454458121474"
"-19.964722484442674, -43.95500139726877"
"-19.89283632769065, -43.964363144189946"
"-19.94293837242109, -43.911255142612966"
"-19.893295341928848, -43.957042115129894"
"-19.909421818266335, -43.906451032073356"
"-19.88590952193064, -43.926782348152905"
"-19.953148909455702, -43.9379224695969"
"-19.931647495227338, -43.95692479580875"
"-19.929479883804134, -43.91194803105775"
"-19.925391688131292, -43.97280484133435"
"-19.889562586019153, -43.97133902006819"
"-19.907702009881643, -43.92690792359082"
"-19.90379688531729, -43.95416780962522"
"-19.97144334081478, -43.944147006856674"
"-19.91029712422746, -43.89847189017656"
"-19.8772328312472, -43.96966936570252"
"-19.882326228606075, -43.895209216199426"
"-19.913232318952723, -43.97872543389179"
"-19.875336390906362, -43.90280189163038"
"-19.902312623800576, -43.959795981370554"
